Mes,Ano,IdEstablecimiento,GrupoPrestacion,IdRegion,IdComuna,total_pacientes,total_migrantes
7,2024,122316,Consulta Medica,14,14104,868.0,0.0
7,2024,122316,Consulta no Medica,14,14104,426.0,3.0
7,2024,122400,Consulta Medica,14,14101,22.0,0.0
7,2024,122400,Consulta no Medica,14,14101,9.0,0.0
7,2024,122401,Consulta Medica,14,14101,85.0,0.0
7,2024,122401,Consulta no Medica,14,14101,21.0,0.0
7,2024,122402,Consulta Medica,14,14101,80.0,1.0
7,2024,122402,Consulta no Medica,14,14101,64.0,1.0
7,2024,122404,Consulta Medica,14,14102,50.0,0.0
7,2024,122404,Consulta no Medica,14,14102,46.0,0.0
7,2024,122405,Consulta Medica,14,14102,49.0,0.0
7,2024,122405,Consulta no Medica,14,14102,52.0,0.0
7,2024,122406,Consulta Medica,14,14104,80.0,0.0
7,2024,122406,Consulta no Medica,14,14104,34.0,0.0
7,2024,122407,Consulta Medica,14,14104,24.0,0.0
7,2024,122407,Consulta no Medica,14,14104,18.0,0.0
7,2024,122408,Consulta Medica,14,14104,125.0,0.0
7,2024,122408,Consulta no Medica,14,14104,45.0,0.0
7,2024,122409,Consulta Medica,14,14104,43.0,0.0
7,2024,122409,Consulta no Medica,14,14104,46.0,0.0
7,2024,122411,Consulta Medica,14,14104,66.0,0.0
7,2024,122411,Consulta no Medica,14,14104,38.0,0.0
7,2024,122413,Consulta Medica,14,14108,75.0,0.0
7,2024,122413,Consulta no Medica,14,14108,20.0,0.0
7,2024,122414,Consulta Medica,14,14106,19.0,0.0
7,2024,122414,Consulta no Medica,14,14106,4.0,0.0
7,2024,122416,Consulta Medica,14,14106,54.0,0.0
7,2024,122416,Consulta no Medica,14,14106,14.0,0.0
7,2024,122417,Consulta Medica,14,14106,51.0,6.0
7,2024,122417,Consulta no Medica,14,14106,32.0,0.0
7,2024,122418,Consulta Medica,14,14106,89.0,0.0
7,2024,122418,Consulta no Medica,14,14106,45.0,0.0
7,2024,122419,Consulta Medica,14,14106,23.0,0.0
7,2024,122419,Consulta no Medica,14,14106,6.0,0.0
7,2024,122420,Consulta Medica,14,14106,2.0,0.0
7,2024,122421,Consulta Medica,14,14108,29.0,0.0
7,2024,122421,Consulta no Medica,14,14108,6.0,0.0
7,2024,122425,Consulta Medica,14,14108,267.0,0.0
7,2024,122425,Consulta no Medica,14,14108,102.0,0.0
7,2024,122426,Consulta no Medica,14,14108,3.0,0.0
7,2024,122427,Consulta Medica,14,14108,37.0,0.0
7,2024,122427,Consulta no Medica,14,14108,24.0,0.0
7,2024,122428,Consulta Medica,14,14201,14.0,0.0
7,2024,122428,Consulta no Medica,14,14201,10.0,0.0
7,2024,122429,Consulta Medica,14,14201,48.0,0.0
7,2024,122429,Consulta no Medica,14,14201,16.0,0.0
7,2024,122430,Consulta Medica,14,14201,55.0,0.0
7,2024,122430,Consulta no Medica,14,14201,9.0,0.0
7,2024,122431,Consulta Medica,14,14201,43.0,0.0
7,2024,122431,Consulta no Medica,14,14201,9.0,0.0
7,2024,122432,Consulta Medica,14,14201,25.0,0.0
7,2024,122432,Consulta no Medica,14,14201,6.0,0.0
7,2024,122433,Consulta Medica,14,14201,2.0,0.0
7,2024,122433,Consulta no Medica,14,14201,4.0,0.0
7,2024,122434,Consulta Medica,14,14204,59.0,0.0
7,2024,122434,Consulta no Medica,14,14204,6.0,0.0
7,2024,122435,Consulta Medica,14,14204,8.0,0.0
7,2024,122435,Consulta no Medica,14,14204,8.0,0.0
7,2024,122436,Consulta Medica,14,14204,17.0,0.0
7,2024,122436,Consulta no Medica,14,14204,5.0,0.0
7,2024,122437,Consulta Medica,14,14204,8.0,0.0
7,2024,122437,Consulta no Medica,14,14204,3.0,0.0
7,2024,122438,Consulta Medica,14,14204,22.0,0.0
7,2024,122438,Consulta no Medica,14,14204,10.0,0.0
7,2024,122439,Consulta Medica,14,14204,39.0,0.0
7,2024,122439,Consulta no Medica,14,14204,6.0,0.0
7,2024,122440,Consulta Medica,14,14107,93.0,0.0
7,2024,122440,Consulta no Medica,14,14107,66.0,0.0
7,2024,122441,Consulta Medica,14,14107,126.0,0.0
7,2024,122441,Consulta no Medica,14,14107,86.0,0.0
7,2024,122442,Consulta Medica,14,14107,35.0,0.0
7,2024,122442,Consulta no Medica,14,14107,75.0,0.0
7,2024,122443,Consulta Medica,14,14202,82.0,0.0
7,2024,122443,Consulta no Medica,14,14202,12.0,0.0
7,2024,122444,Consulta Medica,14,14202,12.0,0.0
7,2024,122444,Consulta no Medica,14,14202,2.0,0.0
7,2024,122445,Consulta Medica,14,14202,35.0,0.0
7,2024,122445,Consulta no Medica,14,14202,1.0,0.0
7,2024,122446,Consulta Medica,14,14202,17.0,0.0
7,2024,122446,Consulta no Medica,14,14202,3.0,0.0
7,2024,122447,Consulta Medica,14,14202,144.0,0.0
7,2024,122447,Consulta no Medica,14,14202,25.0,0.0
7,2024,122448,Consulta Medica,14,14203,52.0,0.0
7,2024,122448,Consulta no Medica,14,14203,25.0,0.0
7,2024,122449,Consulta Medica,14,14203,10.0,0.0
7,2024,122449,Consulta no Medica,14,14203,19.0,0.0
7,2024,122450,Consulta Medica,14,14203,130.0,0.0
7,2024,122450,Consulta no Medica,14,14203,41.0,0.0
7,2024,122451,Consulta Medica,14,14101,14.0,0.0
7,2024,122451,Consulta no Medica,14,14101,10.0,0.0
7,2024,122452,Consulta Medica,14,14108,55.0,0.0
7,2024,122452,Consulta no Medica,14,14108,27.0,0.0
7,2024,122453,Consulta Medica,14,14201,3.0,0.0
7,2024,122453,Consulta no Medica,14,14201,3.0,0.0
7,2024,122454,Consulta Medica,14,14201,25.0,0.0
7,2024,122454,Consulta no Medica,14,14201,12.0,0.0
7,2024,122455,Consulta Medica,14,14204,52.0,1.0
7,2024,122455,Consulta no Medica,14,14204,3.0,0.0
7,2024,122456,Consulta Medica,14,14107,62.0,0.0
7,2024,122456,Consulta no Medica,14,14107,47.0,0.0
7,2024,122457,Consulta Medica,14,14107,159.0,0.0
7,2024,122457,Consulta no Medica,14,14107,169.0,1.0
7,2024,122458,Consulta Medica,14,14203,4.0,0.0
7,2024,122458,Consulta no Medica,14,14203,5.0,0.0
7,2024,122459,Consulta Medica,14,14105,9.0,0.0
7,2024,122459,Consulta no Medica,14,14105,7.0,0.0
7,2024,122460,Consulta Medica,14,14203,43.0,0.0
7,2024,122460,Consulta no Medica,14,14203,16.0,0.0
7,2024,122461,Consulta Medica,14,14203,21.0,0.0
7,2024,122461,Consulta no Medica,14,14203,15.0,0.0
7,2024,122462,Consulta Medica,14,14201,57.0,0.0
7,2024,122462,Consulta no Medica,14,14201,25.0,0.0
7,2024,122463,Consulta Medica,14,14202,142.0,0.0
7,2024,122463,Consulta no Medica,14,14202,59.0,0.0
7,2024,122464,Consulta Medica,14,14108,17.0,0.0
7,2024,122464,Consulta no Medica,14,14108,44.0,0.0
7,2024,122465,Consulta Medica,14,14104,37.0,0.0
7,2024,122465,Consulta no Medica,14,14104,6.0,0.0
7,2024,122700,Consulta Medica,14,14101,102.0,3.0
7,2024,122700,Consulta no Medica,14,14101,299.0,29.0
7,2024,122701,Consulta Medica,14,14101,75.0,4.0
7,2024,122701,Consulta no Medica,14,14101,88.0,0.0
7,2024,122702,Consulta Medica,14,14101,195.0,0.0
7,2024,122702,Consulta no Medica,14,14101,400.0,0.0
7,2024,122703,Consulta Medica,14,14106,125.0,0.0
7,2024,122703,Consulta no Medica,14,14106,234.0,0.0
7,2024,122709,Consulta Medica,14,14108,292.0,0.0
7,2024,122709,Consulta no Medica,14,14108,202.0,0.0
7,2024,122710,Consulta Medica,14,14201,223.0,0.0
7,2024,122710,Consulta no Medica,14,14201,134.0,0.0
7,2024,122714,Consulta Medica,14,14101,254.0,2.0
7,2024,122714,Consulta no Medica,14,14101,36.0,0.0
7,2024,122716,Consulta Medica,14,14104,248.0,0.0
7,2024,122716,Consulta no Medica,14,14104,121.0,0.0
7,2024,122720,Consulta Medica,14,14101,132.0,0.0
7,2024,122720,Consulta no Medica,14,14101,77.0,0.0
7,2024,122723,Consulta Medica,14,14106,194.0,3.0
7,2024,122723,Consulta no Medica,14,14106,185.0,2.0
7,2024,123030,Consulta Medica,10,10301,364.0,0.0
7,2024,123030,Consulta no Medica,10,10301,73.0,0.0
7,2024,123102,Consulta no Medica,10,10305,32.0,0.0
7,2024,123103,Consulta Medica,10,10302,527.0,0.0
7,2024,123103,Consulta no Medica,10,10302,514.0,3.0
7,2024,123104,Consulta Medica,10,10306,333.0,0.0
7,2024,123104,Consulta no Medica,10,10306,330.0,0.0
7,2024,123105,Consulta Medica,10,10307,543.0,0.0
7,2024,123105,Consulta no Medica,10,10307,107.0,0.0
7,2024,123300,Consulta Medica,10,10301,940.0,12.0
7,2024,123300,Consulta no Medica,10,10301,528.0,13.0
7,2024,123301,Consulta Medica,10,10301,2122.0,21.0
7,2024,123301,Consulta no Medica,10,10301,1087.0,9.0
7,2024,123302,Consulta Medica,10,10301,861.0,3.0
7,2024,123302,Consulta no Medica,10,10301,365.0,1.0
7,2024,123303,Consulta Medica,10,10301,908.0,5.0
7,2024,123303,Consulta no Medica,10,10301,484.0,0.0
7,2024,123304,Consulta Medica,10,10304,966.0,0.0
7,2024,123304,Consulta no Medica,10,10304,454.0,3.0
7,2024,123305,Consulta Medica,10,10307,1186.0,0.0
7,2024,123305,Consulta no Medica,10,10307,724.0,2.0
7,2024,123306,Consulta Medica,10,10301,1018.0,2.0
7,2024,123306,Consulta no Medica,10,10301,542.0,6.0
7,2024,123307,Consulta Medica,10,10303,1513.0,11.0
7,2024,123307,Consulta no Medica,10,10303,475.0,9.0
7,2024,123309,Consulta Medica,10,10305,721.0,1.0
7,2024,123309,Consulta no Medica,10,10305,286.0,1.0
7,2024,123310,Consulta Medica,10,10301,1595.0,16.0
7,2024,123310,Consulta no Medica,10,10301,820.0,10.0
7,2024,123311,Consulta Medica,10,10306,194.0,3.0
7,2024,123311,Consulta no Medica,10,10306,414.0,0.0
7,2024,123312,Consulta Medica,10,10306,122.0,0.0
7,2024,123312,Consulta no Medica,10,10306,345.0,2.0
7,2024,123402,Consulta Medica,10,10306,34.0,1.0
7,2024,123402,Consulta no Medica,10,10306,54.0,1.0
7,2024,123404,Consulta Medica,10,10301,64.0,0.0
7,2024,123404,Consulta no Medica,10,10301,40.0,0.0
7,2024,123406,Consulta Medica,10,10304,5.0,0.0
7,2024,123407,Consulta Medica,10,10304,21.0,0.0
7,2024,123407,Consulta no Medica,10,10304,13.0,0.0
7,2024,123408,Consulta Medica,10,10304,7.0,0.0
7,2024,123408,Consulta no Medica,10,10304,11.0,0.0
7,2024,123410,Consulta Medica,10,10305,27.0,0.0
7,2024,123410,Consulta no Medica,10,10305,21.0,0.0
7,2024,123411,Consulta Medica,10,10303,177.0,0.0
7,2024,123411,Consulta no Medica,10,10303,50.0,0.0
7,2024,123412,Consulta Medica,10,10303,43.0,0.0
7,2024,123412,Consulta no Medica,10,10303,12.0,1.0
7,2024,123413,Consulta Medica,10,10303,49.0,0.0
7,2024,123413,Consulta no Medica,10,10303,18.0,0.0
7,2024,123414,Consulta Medica,10,10303,22.0,0.0
7,2024,123414,Consulta no Medica,10,10303,14.0,0.0
7,2024,123415,Consulta Medica,10,10303,11.0,0.0
7,2024,123415,Consulta no Medica,10,10303,9.0,0.0
7,2024,123416,Consulta Medica,10,10303,15.0,0.0
7,2024,123416,Consulta no Medica,10,10303,12.0,0.0
7,2024,123417,Consulta Medica,10,10303,7.0,1.0
7,2024,123417,Consulta no Medica,10,10303,6.0,0.0
7,2024,123419,Consulta Medica,10,10303,8.0,0.0
7,2024,123419,Consulta no Medica,10,10303,12.0,0.0
7,2024,123420,Consulta Medica,10,10303,7.0,0.0
7,2024,123420,Consulta no Medica,10,10303,4.0,0.0
7,2024,123422,Consulta Medica,10,10302,16.0,0.0
7,2024,123422,Consulta no Medica,10,10302,50.0,0.0
7,2024,123424,Consulta Medica,10,10302,30.0,0.0
7,2024,123424,Consulta no Medica,10,10302,24.0,0.0
7,2024,123425,Consulta Medica,10,10301,82.0,0.0
7,2024,123425,Consulta no Medica,10,10301,87.0,0.0
7,2024,123426,Consulta Medica,10,10302,17.0,0.0
7,2024,123426,Consulta no Medica,10,10302,27.0,0.0
7,2024,123427,Consulta Medica,10,10302,14.0,0.0
7,2024,123427,Consulta no Medica,10,10302,17.0,0.0
7,2024,123428,Consulta Medica,10,10302,18.0,0.0
7,2024,123428,Consulta no Medica,10,10302,47.0,0.0
7,2024,123430,Consulta Medica,10,10306,9.0,0.0
7,2024,123430,Consulta no Medica,10,10306,24.0,0.0
7,2024,123431,Consulta Medica,10,10306,12.0,0.0
7,2024,123431,Consulta no Medica,10,10306,27.0,0.0
7,2024,123432,Consulta Medica,10,10307,27.0,0.0
7,2024,123432,Consulta no Medica,10,10307,28.0,0.0
7,2024,123434,Consulta Medica,10,10305,53.0,0.0
7,2024,123434,Consulta no Medica,10,10305,28.0,0.0
7,2024,123435,Consulta no Medica,10,10307,3.0,0.0
7,2024,123436,Consulta Medica,10,10307,45.0,0.0
7,2024,123436,Consulta no Medica,10,10307,20.0,0.0
7,2024,123437,Consulta Medica,10,10307,15.0,0.0
7,2024,123437,Consulta no Medica,10,10307,3.0,0.0
7,2024,123700,Consulta Medica,10,10301,120.0,0.0
7,2024,123700,Consulta no Medica,10,10301,70.0,0.0
7,2024,123701,Consulta Medica,10,10301,167.0,0.0
7,2024,123701,Consulta no Medica,10,10301,174.0,0.0
7,2024,123705,Consulta Medica,10,10304,139.0,6.0
7,2024,123705,Consulta no Medica,10,10304,33.0,0.0
7,2024,123709,Consulta Medica,10,10305,108.0,0.0
7,2024,123709,Consulta no Medica,10,10305,49.0,2.0
7,2024,124011,Consulta Medica,10,10101,112.0,0.0
7,2024,124011,Consulta no Medica,10,10101,91.0,0.0
7,2024,124105,Consulta Medica,10,10101,111.0,0.0
7,2024,124110,Consulta Medica,10,10107,120.0,0.0
7,2024,124110,Consulta no Medica,10,10107,135.0,0.0
7,2024,124115,Consulta Medica,10,10105,359.0,4.0
7,2024,124115,Consulta no Medica,10,10105,75.0,1.0
7,2024,124120,Consulta Medica,10,10104,859.0,0.0
7,2024,124120,Consulta no Medica,10,10104,454.0,5.0
7,2024,124125,Consulta Medica,10,10108,461.0,1.0
7,2024,124125,Consulta no Medica,10,10108,71.0,1.0
7,2024,124130,Consulta Medica,10,10102,290.0,0.0
7,2024,124130,Consulta no Medica,10,10102,252.0,4.0
7,2024,124140,Consulta Medica,10,10404,231.0,0.0
7,2024,124140,Consulta no Medica,10,10404,129.0,0.0
7,2024,124145,Consulta Medica,10,10402,496.0,1.0
7,2024,124145,Consulta no Medica,10,10402,252.0,5.0
7,2024,124305,Consulta Medica,10,10101,1161.0,59.0
7,2024,124305,Consulta no Medica,10,10101,725.0,89.0
7,2024,124310,Consulta Medica,10,10101,1601.0,95.0
7,2024,124310,Consulta no Medica,10,10101,868.0,60.0
7,2024,124315,Consulta Medica,10,10101,1180.0,8.0
7,2024,124315,Consulta no Medica,10,10101,554.0,12.0
7,2024,124320,Consulta Medica,10,10101,601.0,17.0
7,2024,124320,Consulta no Medica,10,10101,357.0,17.0
7,2024,124325,Consulta Medica,10,10108,660.0,0.0
7,2024,124325,Consulta no Medica,10,10108,114.0,0.0
7,2024,124330,Consulta Medica,10,10106,1160.0,18.0
7,2024,124330,Consulta no Medica,10,10106,837.0,20.0
7,2024,124335,Consulta Medica,10,10109,3818.0,59.0
7,2024,124335,Consulta no Medica,10,10109,888.0,21.0
7,2024,124365,Consulta Medica,10,10105,1328.0,17.0
7,2024,124365,Consulta no Medica,10,10105,661.0,8.0
7,2024,124370,Consulta Medica,10,10107,1548.0,8.0
7,2024,124370,Consulta no Medica,10,10107,925.0,1.0
7,2024,124380,Consulta Medica,10,10403,120.0,0.0
7,2024,124380,Consulta no Medica,10,10403,175.0,6.0
7,2024,124381,Consulta Medica,10,10101,1171.0,11.0
7,2024,124381,Consulta no Medica,10,10101,562.0,10.0
7,2024,124385,Consulta Medica,10,10101,551.0,6.0
7,2024,124385,Consulta no Medica,10,10101,510.0,27.0
7,2024,124395,Consulta Medica,10,10101,1200.0,26.0
7,2024,124395,Consulta no Medica,10,10101,970.0,32.0
7,2024,124396,Consulta Medica,10,10102,1624.0,12.0
7,2024,124396,Consulta no Medica,10,10102,791.0,21.0
7,2024,124401,Consulta Medica,10,10101,7.0,0.0
7,2024,124401,Consulta no Medica,10,10101,8.0,0.0
7,2024,124402,Consulta Medica,10,10101,13.0,0.0
7,2024,124402,Consulta no Medica,10,10101,30.0,0.0
7,2024,124403,Consulta Medica,10,10101,41.0,0.0
7,2024,124403,Consulta no Medica,10,10101,21.0,0.0
7,2024,124404,Consulta Medica,10,10101,50.0,0.0
7,2024,124404,Consulta no Medica,10,10101,38.0,0.0
7,2024,124405,Consulta Medica,10,10101,32.0,0.0
7,2024,124405,Consulta no Medica,10,10101,42.0,2.0
7,2024,124406,Consulta Medica,10,10101,47.0,0.0
7,2024,124406,Consulta no Medica,10,10101,26.0,0.0
7,2024,124407,Consulta Medica,10,10101,19.0,0.0
7,2024,124407,Consulta no Medica,10,10101,13.0,0.0
7,2024,124408,Consulta Medica,10,10101,10.0,0.0
7,2024,124408,Consulta no Medica,10,10101,13.0,0.0
7,2024,124409,Consulta Medica,10,10101,54.0,0.0
7,2024,124409,Consulta no Medica,10,10101,36.0,4.0
7,2024,124410,Consulta Medica,10,10101,95.0,0.0
7,2024,124410,Consulta no Medica,10,10101,90.0,0.0
7,2024,124411,Consulta Medica,10,10103,145.0,0.0
7,2024,124411,Consulta no Medica,10,10103,5.0,0.0
7,2024,124412,Consulta Medica,10,10103,227.0,0.0
7,2024,124412,Consulta no Medica,10,10103,27.0,3.0
7,2024,124414,Consulta Medica,10,10103,27.0,0.0
7,2024,124414,Consulta no Medica,10,10103,13.0,0.0
7,2024,124415,Consulta Medica,10,10103,2.0,0.0
7,2024,124415,Consulta no Medica,10,10103,2.0,0.0
7,2024,124417,Consulta Medica,10,10403,30.0,0.0
7,2024,124417,Consulta no Medica,10,10403,5.0,0.0
7,2024,124418,Consulta Medica,10,10403,15.0,0.0
7,2024,124418,Consulta no Medica,10,10403,20.0,0.0
7,2024,124419,Consulta Medica,10,10403,243.0,0.0
7,2024,124419,Consulta no Medica,10,10403,27.0,1.0
7,2024,124420,Consulta Medica,10,10403,49.0,0.0
7,2024,124420,Consulta no Medica,10,10403,35.0,0.0
7,2024,124421,Consulta Medica,10,10109,240.0,0.0
7,2024,124421,Consulta no Medica,10,10109,10.0,0.0
7,2024,124422,Consulta Medica,10,10109,22.0,0.0
7,2024,124422,Consulta no Medica,10,10109,7.0,0.0
7,2024,124423,Consulta Medica,10,10109,391.0,0.0
7,2024,124423,Consulta no Medica,10,10109,81.0,3.0
7,2024,124424,Consulta Medica,10,10109,11.0,0.0
7,2024,124424,Consulta no Medica,10,10109,5.0,0.0
7,2024,124425,Consulta Medica,10,10109,12.0,0.0
7,2024,124425,Consulta no Medica,10,10109,3.0,0.0
7,2024,124426,Consulta Medica,10,10109,38.0,0.0
7,2024,124426,Consulta no Medica,10,10109,11.0,0.0
7,2024,124428,Consulta Medica,10,10107,10.0,0.0
7,2024,124428,Consulta no Medica,10,10107,3.0,0.0
7,2024,124429,Consulta Medica,10,10107,10.0,0.0
7,2024,124429,Consulta no Medica,10,10107,3.0,0.0
7,2024,124430,Consulta Medica,10,10105,228.0,0.0
7,2024,124430,Consulta no Medica,10,10105,121.0,0.0
7,2024,124432,Consulta Medica,10,10105,42.0,0.0
7,2024,124432,Consulta no Medica,10,10105,6.0,0.0
7,2024,124433,Consulta Medica,10,10104,26.0,0.0
7,2024,124433,Consulta no Medica,10,10104,8.0,0.0
7,2024,124434,Consulta Medica,10,10104,326.0,0.0
7,2024,124434,Consulta no Medica,10,10104,55.0,0.0
7,2024,124435,Consulta Medica,10,10104,22.0,0.0
7,2024,124435,Consulta no Medica,10,10104,4.0,0.0
7,2024,124436,Consulta Medica,10,10104,7.0,0.0
7,2024,124436,Consulta no Medica,10,10104,4.0,0.0
7,2024,124437,Consulta Medica,10,10104,12.0,0.0
7,2024,124437,Consulta no Medica,10,10104,3.0,0.0
7,2024,124438,Consulta Medica,10,10104,8.0,0.0
7,2024,124438,Consulta no Medica,10,10104,2.0,0.0
7,2024,124439,Consulta Medica,10,10104,11.0,0.0
7,2024,124439,Consulta no Medica,10,10104,11.0,0.0
7,2024,124440,Consulta Medica,10,10104,35.0,0.0
7,2024,124440,Consulta no Medica,10,10104,15.0,0.0
7,2024,124441,Consulta Medica,10,10104,16.0,0.0
7,2024,124441,Consulta no Medica,10,10104,2.0,0.0
7,2024,124443,Consulta Medica,10,10108,16.0,0.0
7,2024,124443,Consulta no Medica,10,10108,8.0,0.0
7,2024,124444,Consulta Medica,10,10108,5.0,0.0
7,2024,124444,Consulta no Medica,10,10108,17.0,0.0
7,2024,124445,Consulta Medica,10,10108,18.0,0.0
7,2024,124446,Consulta Medica,10,10108,41.0,0.0
7,2024,124446,Consulta no Medica,10,10108,35.0,1.0
7,2024,124447,Consulta Medica,10,10108,22.0,0.0
7,2024,124447,Consulta no Medica,10,10108,11.0,0.0
7,2024,124448,Consulta Medica,10,10102,32.0,0.0
7,2024,124448,Consulta no Medica,10,10102,48.0,4.0
7,2024,124449,Consulta Medica,10,10102,12.0,0.0
7,2024,124450,Consulta Medica,10,10102,182.0,0.0
7,2024,124450,Consulta no Medica,10,10102,106.0,0.0
7,2024,124451,Consulta Medica,10,10102,20.0,0.0
7,2024,124451,Consulta no Medica,10,10102,5.0,0.0
7,2024,124452,Consulta Medica,10,10102,32.0,0.0
7,2024,124452,Consulta no Medica,10,10102,22.0,0.0
7,2024,124453,Consulta Medica,10,10102,6.0,0.0
7,2024,124453,Consulta no Medica,10,10102,14.0,0.0
7,2024,124454,Consulta Medica,10,10102,1.0,0.0
7,2024,124454,Consulta no Medica,10,10102,4.0,0.0
7,2024,124455,Consulta Medica,10,10102,11.0,0.0
7,2024,124455,Consulta no Medica,10,10102,6.0,0.0
7,2024,124456,Consulta Medica,10,10102,10.0,0.0
7,2024,124456,Consulta no Medica,10,10102,23.0,0.0
7,2024,124457,Consulta Medica,10,10102,20.0,0.0
7,2024,124457,Consulta no Medica,10,10102,10.0,0.0
7,2024,124458,Consulta Medica,10,10102,1.0,0.0
7,2024,124458,Consulta no Medica,10,10102,17.0,0.0
7,2024,124459,Consulta Medica,10,10102,11.0,0.0
7,2024,124459,Consulta no Medica,10,10102,3.0,0.0
7,2024,124460,Consulta Medica,10,10102,25.0,0.0
7,2024,124460,Consulta no Medica,10,10102,8.0,0.0
7,2024,124461,Consulta Medica,10,10102,6.0,0.0
7,2024,124462,Consulta Medica,10,10106,32.0,0.0
7,2024,124462,Consulta no Medica,10,10106,12.0,0.0
7,2024,124463,Consulta Medica,10,10106,33.0,0.0
7,2024,124463,Consulta no Medica,10,10106,5.0,0.0
7,2024,124465,Consulta Medica,10,10106,20.0,0.0
7,2024,124465,Consulta no Medica,10,10106,14.0,0.0
7,2024,124519,Consulta Medica,10,10401,63.0,0.0
7,2024,124519,Consulta no Medica,10,10401,9.0,0.0
7,2024,124520,Consulta Medica,10,10401,2.0,0.0
7,2024,124520,Consulta no Medica,10,10401,2.0,0.0
7,2024,124521,Consulta Medica,10,10401,9.0,0.0
7,2024,124521,Consulta no Medica,10,10401,7.0,0.0
7,2024,124530,Consulta Medica,10,10401,9.0,0.0
7,2024,124530,Consulta no Medica,10,10401,3.0,0.0
7,2024,124532,Consulta no Medica,10,10401,17.0,0.0
7,2024,124533,Consulta Medica,10,10401,3.0,0.0
7,2024,124533,Consulta no Medica,10,10401,2.0,0.0
7,2024,124534,Consulta Medica,10,10404,9.0,0.0
7,2024,124535,Consulta Medica,10,10402,24.0,0.0
7,2024,124535,Consulta no Medica,10,10402,17.0,0.0
7,2024,124536,Consulta Medica,10,10404,10.0,0.0
7,2024,124537,Consulta Medica,10,10102,3.0,0.0
7,2024,124537,Consulta no Medica,10,10102,15.0,0.0
7,2024,124539,Consulta no Medica,10,10103,2.0,0.0
7,2024,124540,Consulta Medica,10,10402,6.0,0.0
7,2024,124540,Consulta no Medica,10,10402,20.0,0.0
7,2024,124541,Consulta Medica,10,10101,36.0,0.0
7,2024,124541,Consulta no Medica,10,10101,12.0,0.0
7,2024,124544,Consulta Medica,10,10101,54.0,0.0
7,2024,124544,Consulta no Medica,10,10101,29.0,1.0
7,2024,124545,Consulta Medica,10,10106,31.0,0.0
7,2024,124545,Consulta no Medica,10,10106,9.0,0.0
7,2024,124548,Consulta Medica,10,10401,9.0,0.0
7,2024,124548,Consulta no Medica,10,10401,14.0,0.0
7,2024,124549,Consulta Medica,10,10107,12.0,0.0
7,2024,124549,Consulta no Medica,10,10107,3.0,0.0
7,2024,124550,Consulta Medica,10,10401,7.0,0.0
7,2024,124550,Consulta no Medica,10,10401,7.0,0.0
7,2024,124551,Consulta Medica,10,10102,9.0,0.0
7,2024,124551,Consulta no Medica,10,10102,17.0,0.0
7,2024,124552,Consulta Medica,10,10102,2.0,0.0
7,2024,124552,Consulta no Medica,10,10102,1.0,0.0
7,2024,124553,Consulta Medica,10,10102,4.0,0.0
7,2024,124553,Consulta no Medica,10,10102,2.0,0.0
7,2024,124554,Consulta Medica,10,10102,12.0,0.0
7,2024,124554,Consulta no Medica,10,10102,2.0,0.0
7,2024,124555,Consulta Medica,10,10103,10.0,0.0
7,2024,124705,Consulta Medica,10,10101,78.0,0.0
7,2024,124705,Consulta no Medica,10,10101,63.0,0.0
7,2024,124710,Consulta Medica,10,10101,170.0,6.0
7,2024,124710,Consulta no Medica,10,10101,134.0,6.0
7,2024,124715,Consulta Medica,10,10101,143.0,0.0
7,2024,124715,Consulta no Medica,10,10101,75.0,1.0
7,2024,124731,Consulta Medica,10,10401,98.0,0.0
7,2024,124731,Consulta no Medica,10,10401,32.0,0.0
7,2024,124765,Consulta Medica,10,10105,406.0,1.0
7,2024,124765,Consulta no Medica,10,10105,240.0,0.0
7,2024,125011,Consulta Medica,11,11101,91.0,0.0
7,2024,125030,Consulta Medica,11,11101,172.0,0.0
7,2024,125102,Consulta Medica,11,11401,632.0,0.0
7,2024,125102,Consulta no Medica,11,11401,136.0,2.0
7,2024,125103,Consulta Medica,11,11301,604.0,0.0
7,2024,125103,Consulta no Medica,11,11301,204.0,4.0
7,2024,125104,Consulta Medica,11,11202,529.0,7.0
7,2024,125104,Consulta no Medica,11,11202,310.0,1.0
7,2024,125300,Consulta Medica,11,11101,866.0,3.0
7,2024,125300,Consulta no Medica,11,11101,584.0,2.0
7,2024,125301,Consulta Medica,11,11101,1461.0,2.0
7,2024,125301,Consulta no Medica,11,11101,694.0,1.0
7,2024,125400,Consulta Medica,11,11101,8.0,0.0
7,2024,125400,Consulta no Medica,11,11101,10.0,0.0
7,2024,125401,Consulta Medica,11,11203,392.0,15.0
7,2024,125401,Consulta no Medica,11,11203,92.0,5.0
7,2024,125402,Consulta Medica,11,11201,91.0,0.0
7,2024,125402,Consulta no Medica,11,11201,21.0,0.0
7,2024,125403,Consulta Medica,11,11201,21.0,0.0
7,2024,125403,Consulta no Medica,11,11201,25.0,0.0
7,2024,125404,Consulta Medica,11,11102,53.0,0.0
7,2024,125404,Consulta no Medica,11,11102,22.0,0.0
7,2024,125405,Consulta Medica,11,11102,45.0,0.0
7,2024,125405,Consulta no Medica,11,11102,21.0,0.0
7,2024,125406,Consulta Medica,11,11102,39.0,0.0
7,2024,125406,Consulta no Medica,11,11102,8.0,0.0
7,2024,125407,Consulta Medica,11,11402,16.0,0.0
7,2024,125407,Consulta no Medica,11,11402,8.0,0.0
